Name,ZipCode,confirmedCount,curedCount,deadCount,updateTime
江苏省,320000,653,651,0,2020/5/7
香港,810000,1040,932,4,2020/5/7
福建省,350000,356,354,1,2020/5/7
广东省,440000,1589,1575,8,2020/5/7
黑龙江省,230000,944,793,13,2020/5/7
香港,810000,1040,923,4,2020/5/7
上海市,310000,657,620,7,2020/5/7
澳门,820000,45,40,0,2020/5/7
山西省,140000,198,194,0,2020/5/7
广东省,440000,1588,1580,8,2020/5/6
黑龙江省,230000,944,783,13,2020/5/6
台湾,710000,439,339,6,2020/5/6
台湾,710000,439,334,6,2020/5/6
陕西省,610000,308,264,3,2020/5/6
北京市,110000,593,555,9,2020/5/6
内蒙古自治区,150000,201,167,1,2020/5/6
广东省,440000,1588,1575,8,2020/5/6
山东省,370000,788,775,7,2020/5/6
黑龙江省,230000,944,758,13,2020/5/6
山西省,140000,198,193,0,2020/5/6
黑龙江省,230000,944,753,13,2020/5/5
香港,810000,1040,920,4,2020/5/5
上海市,310000,656,620,7,2020/5/5
河北省,130000,328,320,6,2020/5/5
浙江省,330000,1268,1267,1,2020/5/5
黑龙江省,230000,944,719,13,2020/5/5
黑龙江省,230000,944,665,13,2020/5/5
内蒙古自治区,150000,201,160,1,2020/5/5
上海市,310000,656,619,7,2020/5/5
北京市,110000,593,554,9,2020/5/5
广东省,440000,1588,1571,8,2020/5/5
山西省,140000,198,190,0,2020/5/5
台湾,710000,438,334,6,2020/5/4
香港,810000,1040,900,4,2020/5/4
上海市,310000,655,619,7,2020/5/4
黑龙江省,230000,944,657,13,2020/5/4
台湾,710000,436,332,6,2020/5/4
内蒙古自治区,150000,201,156,1,2020/5/4
陕西省,610000,306,263,3,2020/5/4
上海市,310000,655,615,7,2020/5/4
北京市,110000,593,553,9,2020/5/4
山西省,140000,198,180,0,2020/5/4
广东省,440000,1588,1569,8,2020/5/4
山东省,370000,788,773,7,2020/5/4
黑龙江省,230000,944,620,13,2020/5/3
香港,810000,1039,879,4,2020/5/3
台湾,710000,432,332,6,2020/5/3
陕西省,610000,306,260,3,2020/5/3
北京市,110000,593,551,9,2020/5/3
上海市,310000,653,615,7,2020/5/3
山西省,140000,198,176,0,2020/5/3
吉林省,220000,112,103,1,2020/5/3
澳门,820000,45,39,0,2020/5/3
天津市,120000,190,186,3,2020/5/3
香港,810000,1039,864,4,2020/5/2
台湾,710000,432,324,6,2020/5/2
陕西省,610000,306,255,3,2020/5/2
吉林省,220000,112,102,1,2020/5/2
吉林省,220000,112,102,1,2020/5/2
黑龙江省,230000,944,604,13,2020/5/2
澳门,820000,45,37,0,2020/5/2
山西省,140000,197,176,0,2020/5/2
广东省,440000,1588,1567,8,2020/5/2
内蒙古自治区,150000,201,154,1,2020/5/2
浙江省,330000,1268,1265,1,2020/5/2
天津市,120000,190,185,3,2020/5/2
辽宁省,210000,146,144,2,2020/5/2
吉林省,220000,112,102,1,2020/5/2
台湾,710000,429,324,6,2020/5/1
上海市,310000,652,612,7,2020/5/1
香港,810000,1039,859,4,2020/5/1
黑龙江省,230000,944,605,13,2020/5/1
香港,810000,1039,846,4,2020/5/1
陕西省,610000,306,254,3,2020/5/1
浙江省,330000,1268,1264,1,2020/5/1
天津市,120000,190,184,3,2020/5/1
江苏省,320000,653,650,0,2020/5/1
福建省,350000,356,353,1,2020/5/1
北京市,110000,593,547,9,2020/5/1
上海市,310000,652,599,7,2020/5/1
广东省,440000,1588,1565,8,2020/5/1
黑龙江省,230000,944,587,13,2020/5/1
内蒙古自治区,150000,201,152,1,2020/5/1
山西省,140000,197,172,0,2020/5/1
吉林省,220000,111,101,1,2020/5/1
澳门,820000,45,35,0,2020/4/30
香港,810000,1037,846,4,2020/4/30
台湾,710000,429,322,6,2020/4/30
上海市,310000,647,599,7,2020/4/30
浙江省,330000,1268,1263,1,2020/4/30
江苏省,320000,653,648,0,2020/4/30
山西省,140000,197,164,0,2020/4/30
福建省,350000,355,353,1,2020/4/30
内蒙古自治区,150000,200,150,1,2020/4/30
上海市,310000,647,597,7,2020/4/30
北京市,110000,593,542,9,2020/4/30
广东省,440000,1588,1557,8,2020/4/30
吉林省,220000,111,99,1,2020/4/30
山东省,370000,787,772,7,2020/4/30
香港,810000,1037,830,4,2020/4/29
澳门,820000,45,34,0,2020/4/29
台湾,710000,429,311,6,2020/4/29
上海市,310000,645,597,7,2020/4/29
浙江省,330000,1268,1262,1,2020/4/29
福建省,350000,355,352,1,2020/4/29
江苏省,320000,653,647,0,2020/4/29
上海市,310000,645,584,7,2020/4/29
广东省,440000,1588,1554,8,2020/4/29
黑龙江省,230000,939,587,13,2020/4/29
澳门,820000,45,33,0,2020/4/29
山东省,370000,787,771,7,2020/4/29
内蒙古自治区,150000,199,146,1,2020/4/29
天津市,120000,190,183,3,2020/4/29
香港,810000,1037,811,4,2020/4/28
北京市,110000,593,538,9,2020/4/28
台湾,710000,429,307,6,2020/4/28
上海市,310000,644,584,7,2020/4/28
陕西省,610000,306,253,3,2020/4/28
上海市,310000,644,581,7,2020/4/28
浙江省,330000,1268,1261,1,2020/4/28
北京市,110000,593,536,9,2020/4/28
广东省,440000,1587,1547,8,2020/4/28
黑龙江省,230000,939,586,13,2020/4/28
内蒙古自治区,150000,199,145,1,2020/4/28
山西省,140000,197,160,0,2020/4/28
上海市,310000,644,594,7,2020/4/28
香港,810000,1037,787,4,2020/4/27
澳门,820000,45,32,0,2020/4/27
上海市,310000,642,581,7,2020/4/27
台湾,710000,429,290,6,2020/4/27
广东省,440000,1587,1542,8,2020/4/27
湖北省,420000,68128,63616,4512,2020/4/27
浙江省,330000,1268,1258,1,2020/4/27
北京市,110000,593,525,9,2020/4/27
香港,810000,1037,772,4,2020/4/27
山东省,370000,787,768,7,2020/4/27
黑龙江省,230000,936,556,13,2020/4/27
内蒙古自治区,150000,198,129,1,2020/4/27
吉林省,220000,110,99,1,2020/4/27
山西省,140000,197,157,0,2020/4/27
澳门,820000,45,31,0,2020/4/26
台湾,710000,429,281,6,2020/4/26
上海市,310000,642,568,7,2020/4/26
浙江省,330000,1268,1257,1,2020/4/26
天津市,120000,190,182,3,2020/4/26
山西省,140000,197,154,0,2020/4/26
湖北省,420000,68128,63604,4512,2020/4/26
广东省,440000,1586,1542,8,2020/4/26
台湾,710000,429,275,6,2020/4/26
内蒙古自治区,150000,198,121,1,2020/4/26
澳门,820000,45,28,0,2020/4/26
黑龙江省,230000,935,511,13,2020/4/26
上海市,310000,642,558,7,2020/4/26
云南省,530000,185,181,2,2020/4/26
黑龙江省,230000,930,509,13,2020/4/25
香港,810000,1037,753,4,2020/4/25
台湾,710000,429,264,6,2020/4/25
上海市,310000,641,558,7,2020/4/25
内蒙古自治区,150000,197,114,1,2020/4/25
内蒙古自治区,150000,194,114,1,2020/4/25
天津市,120000,190,181,3,2020/4/25
北京市,110000,593,525,8,2020/4/25
陕西省,610000,286,253,3,2020/4/25
福建省,350000,355,349,1,2020/4/25
湖北省,420000,68128,63593,4512,2020/4/25
上海市,310000,641,561,7,2020/4/25
广东省,440000,1585,1534,8,2020/4/25
山东省,370000,787,767,7,2020/4/25
河北省,130000,328,318,6,2020/4/25
黑龙江省,230000,930,508,13,2020/4/25
山西省,140000,197,149,0,2020/4/25
吉林省,220000,109,99,1,2020/4/25
云南省,530000,185,180,2,2020/4/25
香港,810000,1035,725,4,2020/4/24
安徽省,340000,991,985,6,2020/4/24
天津市,120000,190,179,3,2020/4/24
台湾,710000,428,264,6,2020/4/24
上海市,310000,641,547,7,2020/4/24
福建省,350000,355,346,1,2020/4/24
北京市,110000,593,524,8,2020/4/24
浙江省,330000,1268,1256,1,2020/4/24
湖北省,420000,68128,63569,4512,2020/4/24
黑龙江省,230000,928,485,13,2020/4/24
黑龙江省,230000,928,487,13,2020/4/24
广东省,440000,1585,1528,8,2020/4/24
江苏省,320000,653,646,0,2020/4/24
四川省,510000,561,558,3,2020/4/24
上海市,310000,641,533,7,2020/4/24
吉林省,220000,108,99,1,2020/4/24
云南省,530000,184,180,2,2020/4/24
重庆市,500000,579,573,6,2020/4/24
天津市,120000,189,179,3,2020/4/23
黑龙江省,230000,925,487,13,2020/4/23
上海市,310000,640,533,7,2020/4/23
台湾,710000,427,253,6,2020/4/23
香港,810000,1035,699,4,2020/4/23
澳门,820000,45,27,0,2020/4/23
天津市,120000,189,178,3,2020/4/23
浙江省,330000,1268,1254,1,2020/4/23
湖北省,420000,68128,63547,4512,2020/4/23
黑龙江省,230000,925,485,13,2020/4/23
上海市,310000,640,532,7,2020/4/23
北京市,110000,593,522,8,2020/4/23
广东省,440000,1584,1518,8,2020/4/23
山西省,140000,197,142,0,2020/4/23
吉林省,220000,107,98,1,2020/4/23
四川省,510000,561,557,3,2020/4/23
澳门,820000,45,26,0,2020/4/22
台湾,710000,426,236,6,2020/4/22
香港,810000,1033,678,4,2020/4/22
黑龙江省,230000,921,479,13,2020/4/22
香港,810000,1033,650,4,2020/4/22
上海市,310000,639,534,7,2020/4/22
上海市,310000,639,532,7,2020/4/22
陕西省,610000,279,253,3,2020/4/22
福建省,350000,355,342,1,2020/4/22
吉林省,220000,106,98,1,2020/4/22
湖北省,420000,68128,63519,4512,2020/4/22
广东省,440000,1582,1511,8,2020/4/22
浙江省,330000,1268,1252,1,2020/4/22
北京市,110000,593,518,8,2020/4/22
江苏省,320000,653,645,0,2020/4/22
上海市,310000,639,530,7,2020/4/22
四川省,510000,561,556,3,2020/4/22
山东省,370000,787,766,7,2020/4/22
黑龙江省,230000,921,477,13,2020/4/22
天津市,120000,189,176,3,2020/4/21
台湾,710000,425,217,6,2020/4/21
香港,810000,1029,650,4,2020/4/21
澳门,820000,45,24,0,2020/4/21
香港,810000,1029,630,4,2020/4/21
台湾,710000,425,203,6,2020/4/21
陕西省,610000,277,253,3,2020/4/21
陕西省,610000,256,253,3,2020/4/21
浙江省,330000,1268,1251,1,2020/4/21
福建省,350000,355,341,1,2020/4/21
江苏省,320000,653,644,0,2020/4/21
吉林省,220000,106,97,1,2020/4/21
内蒙古自治区,150000,194,108,1,2020/4/21
湖北省,420000,68128,63514,4512,2020/4/21
北京市,110000,593,516,8,2020/4/21
广东省,440000,1582,1501,8,2020/4/21
黑龙江省,230000,913,475,13,2020/4/21
山西省,140000,197,140,0,2020/4/21
台湾,710000,422,203,6,2020/4/20
香港,810000,1025,630,4,2020/4/20
澳门,820000,45,22,0,2020/4/20
上海市,310000,638,530,7,2020/4/20
台湾,710000,422,189,6,2020/4/20
浙江省,330000,1268,1249,1,2020/4/20
湖北省,420000,68128,63511,4512,2020/4/20
广东省,440000,1581,1494,8,2020/4/20
北京市,110000,593,514,8,2020/4/20
黑龙江省,230000,905,472,13,2020/4/20
上海市,310000,638,521,7,2020/4/20
内蒙古自治区,150000,194,104,1,2020/4/20
广东省,440000,1580,1494,8,2020/4/20
河北省,130000,328,317,6,2020/4/20
辽宁省,210000,146,143,2,2020/4/20
澳门,820000,45,20,0,2020/4/19
天津市,120000,189,174,3,2020/4/19
上海市,310000,635,521,7,2020/4/19
香港,810000,1025,602,4,2020/4/19
台湾,710000,420,189,6,2020/4/19
香港,810000,1025,568,4,2020/4/19
浙江省,330000,1268,1247,1,2020/4/19
福建省,350000,355,339,1,2020/4/19
上海市,310000,635,516,7,2020/4/19
湖北省,420000,68128,63507,4512,2020/4/19
四川省,510000,561,554,3,2020/4/19
贵州省,520000,147,145,2,2020/4/19
黑龙江省,230000,898,472,13,2020/4/19
广东省,440000,1580,1490,8,2020/4/19
北京市,110000,593,510,8,2020/4/19
吉林省,220000,104,97,1,2020/4/19
云南省,530000,184,178,2,2020/4/19
香港,810000,1024,568,4,2020/4/18
香港,810000,1023,568,4,2020/4/18
台湾,710000,398,178,6,2020/4/18
台湾,710000,398,166,6,2020/4/18
香港,810000,1023,532,4,2020/4/18
山东省,370000,787,765,7,2020/4/18
四川省,510000,561,553,3,2020/4/18
内蒙古自治区,150000,193,104,1,2020/4/18
湖北省,420000,68128,63494,4512,2020/4/18
湖南省,430000,1019,1015,4,2020/4/18
广东省,440000,1579,1482,8,2020/4/18
香港,810000,1021,532,4,2020/4/18
福建省,350000,355,336,1,2020/4/18
澳门,820000,45,17,0,2020/4/18
黑龙江省,230000,892,472,13,2020/4/18
辽宁省,210000,146,142,2,2020/4/18
天津市,120000,189,173,3,2020/4/17
香港,810000,1021,533,4,2020/4/17
台湾,710000,395,166,6,2020/4/17
天津市,120000,189,172,3,2020/4/17
上海市,310000,628,512,7,2020/4/17
湖北省,420000,68128,63487,4512,2020/4/17
湖北省,420000,68128,63487,4512,2020/4/17
湖北省,420000,68128,64452,4512,2020/4/17
北京市,110000,593,509,8,2020/4/17
浙江省,330000,1268,1246,1,2020/4/17
内蒙古自治区,150000,193,103,1,2020/4/17
湖北省,420000,67803,64452,3222,2020/4/17
河北省,130000,328,316,6,2020/4/17
江苏省,320000,653,643,0,2020/4/17
陕西省,610000,256,252,3,2020/4/17
福建省,350000,354,334,1,2020/4/17
广东省,440000,1577,1475,8,2020/4/17
北京市,110000,593,511,8,2020/4/17
山东省,370000,787,761,7,2020/4/17
黑龙江省,230000,872,471,13,2020/4/17
辽宁省,210000,146,140,2,2020/4/17
吉林省,220000,102,97,1,2020/4/17
山西省,140000,197,135,0,2020/4/17
云南省,530000,184,177,2,2020/4/17
天津市,120000,186,172,3,2020/4/16
甘肃省,620000,139,137,2,2020/4/16
台湾,710000,395,155,6,2020/4/16
香港,810000,1017,485,4,2020/4/16
辽宁省,210000,145,140,2,2020/4/16
上海市,310000,628,489,7,2020/4/16
台湾,710000,395,137,6,2020/4/16
黑龙江省,230000,861,471,13,2020/4/16
福建省,350000,353,333,1,2020/4/16
河北省,130000,328,315,6,2020/4/16
湖北省,420000,67803,64435,3222,2020/4/16
广东省,440000,1571,1471,8,2020/4/16
上海市,310000,628,485,7,2020/4/16
天津市,120000,185,174,3,2020/4/16
北京市,110000,593,503,8,2020/4/16
黑龙江省,230000,857,471,13,2020/4/16
四川省,510000,560,552,3,2020/4/16
内蒙古自治区,150000,193,94,1,2020/4/16
山西省,140000,194,135,0,2020/4/16
香港,810000,1017,459,4,2020/4/15
台湾,710000,395,124,6,2020/4/15
澳门,820000,45,16,0,2020/4/15
天津市,120000,185,171,3,2020/4/15
香港,810000,1016,459,4,2020/4/15
香港,810000,1016,434,4,2020/4/15
台湾,710000,395,124,6,2020/4/15
上海市,310000,622,485,7,2020/4/15
浙江省,330000,1268,1244,1,2020/4/15
上海市,310000,622,468,7,2020/4/15
福建省,350000,353,331,1,2020/4/15
湖北省,420000,67803,64402,3222,2020/4/15
广东省,440000,1566,1462,8,2020/4/15
浙江省,330000,1268,1243,1,2020/4/15
澳门,820000,45,15,0,2020/4/15
陕西省,610000,256,251,3,2020/4/15
北京市,110000,590,495,8,2020/4/15
江苏省,320000,653,642,0,2020/4/15
四川省,510000,560,550,3,2020/4/15
山东省,370000,784,761,7,2020/4/15
黑龙江省,230000,841,470,13,2020/4/15
内蒙古自治区,150000,190,94,1,2020/4/15
山西省,140000,186,135,0,2020/4/15
吉林省,220000,102,96,1,2020/4/15
云南省,530000,184,176,2,2020/4/15
天津市,120000,185,168,3,2020/4/14
甘肃省,620000,139,136,2,2020/4/14
台湾,710000,393,124,6,2020/4/14
上海市,310000,618,468,7,2020/4/14
香港,810000,1012,434,4,2020/4/14
广东省,440000,1564,1458,8,2020/4/14
香港,810000,1012,397,4,2020/4/14
天津市,120000,185,164,3,2020/4/14
福建省,350000,353,329,1,2020/4/14
江苏省,320000,653,641,0,2020/4/14
河北省,130000,327,314,6,2020/4/14
台湾,710000,393,114,6,2020/4/14
浙江省,330000,1267,1242,1,2020/4/14
北京市,110000,589,491,8,2020/4/14
湖北省,420000,67803,64363,3221,2020/4/14
广东省,440000,1564,1458,8,2020/4/14
广东省,440000,1563,1454,8,2020/4/14
福建省,350000,353,325,1,2020/4/14
黑龙江省,230000,819,470,13,2020/4/14
香港,810000,1009,397,4,2020/4/14
山东省,370000,784,759,7,2020/4/14
河南省,410000,1276,1254,22,2020/4/14
上海市,310000,618,458,7,2020/4/14
辽宁省,210000,145,138,2,2020/4/14
云南省,530000,184,175,2,2020/4/14
内蒙古自治区,150000,190,91,1,2020/4/14
天津市,120000,184,164,3,2020/4/13
香港,810000,1009,360,4,2020/4/13
台湾,710000,393,109,6,2020/4/13
黑龙江省,230000,740,470,13,2020/4/13
湖北省,420000,67803,64338,3221,2020/4/13
上海市,310000,618,446,7,2020/4/13
内蒙古自治区,150000,190,83,1,2020/4/13
北京市,110000,589,484,8,2020/4/13
广东省,440000,1555,1454,8,2020/4/13
浙江省,330000,1267,1239,1,2020/4/13
福建省,350000,352,325,1,2020/4/13
天津市,120000,184,161,3,2020/4/13
山东省,370000,784,758,7,2020/4/13
四川省,510000,560,548,3,2020/4/13
吉林省,220000,100,96,1,2020/4/13
山西省,140000,173,135,0,2020/4/13
天津市,120000,183,161,3,2020/4/12
澳门,820000,45,13,0,2020/4/12
香港,810000,1004,360,4,2020/4/12
内蒙古自治区,150000,189,83,1,2020/4/12
台湾,710000,388,109,6,2020/4/12
上海市,310000,607,446,7,2020/4/12
湖北省,420000,67803,64281,3219,2020/4/12
黑龙江省,230000,684,470,13,2020/4/12
上海市,310000,607,438,7,2020/4/12
北京市,110000,589,479,8,2020/4/12
广东省,440000,1552,1443,8,2020/4/12
内蒙古自治区,150000,155,83,1,2020/4/12
福建省,350000,352,321,1,2020/4/12
浙江省,330000,1267,1238,1,2020/4/12
江苏省,320000,653,638,0,2020/4/12
辽宁省,210000,145,136,2,2020/4/12
吉林省,220000,99,96,1,2020/4/12
河南省,410000,1276,1253,22,2020/4/12
天津市,120000,183,161,3,2020/4/11
香港,810000,1000,336,4,2020/4/11
上海市,310000,555,438,7,2020/4/11
台湾,710000,385,99,6,2020/4/11
内蒙古自治区,150000,155,79,1,2020/4/11
浙江省,330000,1267,1236,1,2020/4/11
福建省,350000,351,317,1,2020/4/11
湖北省,420000,67803,64264,3219,2020/4/11
广东省,440000,1548,1437,8,2020/4/11
江苏省,320000,652,636,0,2020/4/11
陕西省,610000,256,248,3,2020/4/11
北京市,110000,589,474,8,2020/4/11
四川省,510000,560,547,3,2020/4/11
山东省,370000,784,757,7,2020/4/11
黑龙江省,230000,661,470,13,2020/4/11
辽宁省,210000,145,133,2,2020/4/11
吉林省,220000,98,96,1,2020/4/11
山西省,140000,172,135,0,2020/4/11
云南省,530000,184,174,2,2020/4/11
天津市,120000,183,158,3,2020/4/10
台湾,710000,382,91,6,2020/4/10
香港,810000,989,309,4,2020/4/10
香港,810000,989,293,4,2020/4/10
台湾,710000,382,80,6,2020/4/10
上海市,310000,555,435,7,2020/4/10
广东省,440000,1544,1434,8,2020/4/10
天津市,120000,182,154,3,2020/4/10
湖北省,420000,67803,64236,3216,2020/4/10
上海市,310000,555,422,7,2020/4/10
江苏省,320000,651,634,0,2020/4/10
江西省,360000,937,936,1,2020/4/10
北京市,110000,588,469,8,2020/4/10
四川省,510000,560,546,3,2020/4/10
黑龙江省,230000,638,470,13,2020/4/10
福建省,350000,351,311,1,2020/4/10
内蒙古自治区,150000,128,79,1,2020/4/10
吉林省,220000,98,95,1,2020/4/10
台湾,710000,380,80,5,2020/4/10
山西省,140000,168,134,0,2020/4/10
辽宁省,210000,144,132,2,2020/4/9
香港,810000,973,293,4,2020/4/9
台湾,710000,380,67,5,2020/4/9
上海市,310000,552,422,7,2020/4/9
天津市,120000,182,152,3,2020/4/9
内蒙古自治区,150000,126,79,1,2020/4/9
内蒙古自治区,150000,126,74,1,2020/4/9
台湾,710000,379,67,5,2020/4/9
甘肃省,620000,139,135,2,2020/4/9
天津市,120000,181,152,3,2020/4/9
浙江省,330000,1267,1235,1,2020/4/9
湖北省,420000,67803,64187,3215,2020/4/9
上海市,310000,552,417,7,2020/4/9
北京市,110000,588,464,8,2020/4/9
广东省,440000,1539,1423,8,2020/4/9
安徽省,340000,991,984,6,2020/4/9
河北省,130000,327,313,6,2020/4/9
黑龙江省,230000,609,470,13,2020/4/9
山东省,370000,783,756,7,2020/4/9
山西省,140000,166,134,0,2020/4/9
福建省,350000,351,308,1,2020/4/8
吉林省,220000,98,93,1,2020/4/8
澳门,820000,45,10,0,2020/4/8
香港,810000,960,264,4,2020/4/8
台湾,710000,379,61,5,2020/4/8
上海市,310000,543,418,7,2020/4/8
上海市,310000,543,417,7,2020/4/8
福建省,350000,351,307,1,2020/4/8
天津市,120000,180,152,3,2020/4/8
甘肃省,620000,139,133,2,2020/4/8
山西省,140000,163,134,0,2020/4/8
广东省,440000,1536,1411,8,2020/4/8
浙江省,330000,1266,1232,1,2020/4/8
香港,810000,935,236,4,2020/4/8
台湾,710000,376,61,5,2020/4/8
北京市,110000,588,455,8,2020/4/8
山东省,370000,783,755,7,2020/4/8
黑龙江省,230000,569,470,13,2020/4/8
辽宁省,210000,144,131,2,2020/4/8
湖北省,420000,67803,64142,3213,2020/4/8
上海市,310000,543,406,7,2020/4/8
内蒙古自治区,150000,124,74,1,2020/4/8
台湾,710000,376,57,5,2020/4/7
香港,810000,935,216,4,2020/4/7
上海市,310000,538,406,6,2020/4/7
内蒙古自治区,150000,121,74,1,2020/4/7
浙江省,330000,1265,1230,1,2020/4/7
广东省,440000,1533,1401,8,2020/4/7
湖北省,420000,67803,64073,3212,2020/4/7
上海市,310000,538,389,6,2020/4/7
四川省,510000,560,541,3,2020/4/7
北京市,110000,587,448,8,2020/4/7
福建省,350000,351,305,1,2020/4/7
山东省,370000,781,755,7,2020/4/7
辽宁省,210000,144,130,2,2020/4/7
河北省,130000,327,312,6,2020/4/7
黑龙江省,230000,544,469,13,2020/4/7
天津市,120000,180,151,3,2020/4/7
云南省,530000,184,173,2,2020/4/7
香港,810000,914,216,4,2020/4/6
香港,810000,890,216,4,2020/4/6
台湾,710000,373,57,5,2020/4/6
上海市,310000,536,389,6,2020/4/6
甘肃省,620000,139,132,2,2020/4/6
湖北省,420000,67803,64014,3212,2020/4/6
湖北省,420000,67803,64014,3211,2020/4/6
上海市,310000,536,383,6,2020/4/6
广东省,440000,1532,1395,8,2020/4/6
浙江省,330000,1264,1230,1,2020/4/6
台湾,710000,363,54,5,2020/4/6
北京市,110000,587,443,8,2020/4/6
福建省,350000,350,305,1,2020/4/6
四川省,510000,559,540,3,2020/4/6
陕西省,610000,256,246,3,2020/4/6
内蒙古自治区,150000,118,74,1,2020/4/6
黑龙江省,230000,524,469,13,2020/4/6
山东省,370000,780,755,7,2020/4/6
辽宁省,210000,142,128,2,2020/4/6
河南省,410000,1276,1252,22,2020/4/6
台湾,710000,363,50,5,2020/4/5
香港,810000,890,206,4,2020/4/5
上海市,310000,531,383,6,2020/4/5
